time,AUD_USD,EUR_GBP,EUR_USD,GBP_USD,USD_CAD,USD_CHF,USD_JPY,year
2021-09-10 19:00:00,0.73632,0.85336,1.18147,1.38445,1.26578,0.91785,109.898,2021
2021-09-10 20:00:00,0.73509,0.85394,1.18123,1.38312,1.26789,0.91814,109.853,2021
2021-09-12 21:00:00,0.73498,0.85255,1.18106,1.38365,1.26809,0.91718,109.862,2021
2021-09-12 22:00:00,0.73524,0.85297,1.18119,1.383,1.26767,0.91752,109.822,2021
2021-09-12 23:00:00,0.73672,0.85365,1.18115,1.38345,1.26833,0.91804,109.87,2021
2021-09-13 00:00:00,0.73648,0.85338,1.1811,1.38381,1.26794,0.91817,109.913,2021
2021-09-13 01:00:00,0.73606,0.85327,1.18048,1.38337,1.26836,0.91883,109.965,2021
2021-09-13 02:00:00,0.73575,0.8534,1.18025,1.38289,1.26887,0.91894,109.935,2021
2021-09-13 03:00:00,0.73602,0.85298,1.18043,1.3838,1.26761,0.91862,109.941,2021
2021-09-13 04:00:00,0.73544,0.85288,1.18045,1.38396,1.26736,0.91846,109.945,2021
2021-09-13 05:00:00,0.7345,0.8531,1.17949,1.3825,1.26849,0.91913,109.969,2021
2021-09-13 06:00:00,0.73472,0.85308,1.17929,1.38223,1.26728,0.91918,110.028,2021
2021-09-13 07:00:00,0.73478,0.85317,1.17787,1.38048,1.26786,0.92032,110.102,2021
2021-09-13 08:00:00,0.73584,0.85301,1.17858,1.3816,1.26767,0.92009,110.077,2021
2021-09-13 09:00:00,0.73596,0.8532,1.17888,1.38157,1.26697,0.92125,110.113,2021
2021-09-13 10:00:00,0.73595,0.85289,1.17906,1.38224,1.26651,0.92192,110.086,2021
2021-09-13 11:00:00,0.735,0.8516,1.17753,1.38268,1.2678,0.9235,110.102,2021
2021-09-13 12:00:00,0.73518,0.85159,1.17731,1.38247,1.26774,0.92359,110.089,2021
2021-09-13 13:00:00,0.7365,0.85156,1.17822,1.38348,1.26639,0.92261,110.058,2021
2021-09-13 14:00:00,0.73679,0.85247,1.17995,1.38402,1.26484,0.92107,109.948,2021
2021-09-13 15:00:00,0.73723,0.85274,1.18092,1.38478,1.26545,0.92091,109.923,2021
2021-09-13 16:00:00,0.73697,0.85299,1.18085,1.3843,1.26422,0.92129,109.948,2021
2021-09-13 17:00:00,0.73639,0.85331,1.18066,1.38351,1.26637,0.9218,109.996,2021
2021-09-13 18:00:00,0.73583,0.85314,1.18021,1.38321,1.26675,0.92244,110.005,2021
2021-09-13 19:00:00,0.73599,0.85332,1.18031,1.38311,1.26657,0.9228,110.008,2021
2021-09-13 20:00:00,0.73649,0.85341,1.18069,1.38345,1.26545,0.92247,110.006,2021
2021-09-13 21:00:00,0.73683,0.85311,1.18093,1.38365,1.26459,0.9209,109.939,2021
2021-09-13 22:00:00,0.73685,0.85326,1.18083,1.38345,1.26463,0.92118,109.994,2021
2021-09-13 23:00:00,0.73686,0.85335,1.18103,1.38375,1.26476,0.92202,110.018,2021
2021-09-14 00:00:00,0.73645,0.85332,1.18091,1.38368,1.26478,0.92219,109.989,2021
2021-09-14 01:00:00,0.73625,0.85315,1.18079,1.38394,1.26477,0.92257,110.03,2021
2021-09-14 02:00:00,0.73616,0.85312,1.18077,1.38401,1.26499,0.92239,110.074,2021
2021-09-14 03:00:00,0.73699,0.85322,1.18165,1.3848,1.26463,0.92167,110.067,2021
2021-09-14 04:00:00,0.73522,0.85333,1.1815,1.38446,1.26484,0.92175,110.057,2021
2021-09-14 05:00:00,0.73433,0.85352,1.18122,1.38387,1.26521,0.92181,110.054,2021
2021-09-14 06:00:00,0.73382,0.85351,1.18125,1.38367,1.26532,0.92172,110.074,2021
2021-09-14 07:00:00,0.73342,0.85284,1.18143,1.38516,1.26585,0.92114,110.033,2021
2021-09-14 08:00:00,0.735,0.85209,1.18239,1.38753,1.26453,0.92112,110.0,2021
2021-09-14 09:00:00,0.73419,0.85243,1.18206,1.38659,1.26457,0.92176,110.035,2021
2021-09-14 10:00:00,0.73327,0.85222,1.18141,1.38615,1.26531,0.92188,110.052,2021
2021-09-14 11:00:00,0.73312,0.85107,1.18028,1.38677,1.265,0.92218,110.131,2021
2021-09-14 12:00:00,0.73294,0.85243,1.18091,1.3853,1.26585,0.92162,110.108,2021
2021-09-14 13:00:00,0.73591,0.85163,1.1841,1.39026,1.26094,0.91877,109.874,2021
2021-09-14 14:00:00,0.73438,0.85203,1.18268,1.38791,1.26485,0.92012,109.81,2021
2021-09-14 15:00:00,0.7329,0.85349,1.18217,1.38496,1.26785,0.91938,109.652,2021
2021-09-14 16:00:00,0.73337,0.85375,1.18221,1.38465,1.26631,0.91926,109.656,2021
2021-09-14 17:00:00,0.73311,0.85358,1.18215,1.38482,1.26682,0.91884,109.629,2021
2021-09-14 18:00:00,0.73329,0.85431,1.18224,1.38377,1.26641,0.91841,109.602,2021
2021-09-14 19:00:00,0.73185,0.8547,1.18072,1.38131,1.26839,0.9193,109.622,2021
2021-09-14 20:00:00,0.73196,0.85488,1.1804,1.38068,1.26888,0.9197,109.647,2021
2021-09-14 21:00:00,0.73185,0.85409,1.1803,1.38068,1.26915,0.91878,109.631,2021
2021-09-14 22:00:00,0.73193,0.85431,1.18016,1.38068,1.2689,0.91905,109.694,2021
2021-09-14 23:00:00,0.7319,0.85474,1.18003,1.38051,1.26941,0.92004,109.73,2021
2021-09-15 00:00:00,0.73165,0.85465,1.18016,1.38074,1.26902,0.92004,109.708,2021
2021-09-15 01:00:00,0.73134,0.85521,1.18048,1.38029,1.26987,0.92003,109.568,2021
2021-09-15 02:00:00,0.73079,0.85528,1.18078,1.38036,1.26964,0.91948,109.567,2021
2021-09-15 03:00:00,0.73182,0.85563,1.18055,1.3797,1.26956,0.91967,109.619,2021
2021-09-15 04:00:00,0.73203,0.8551,1.18056,1.38039,1.26862,0.91948,109.611,2021
2021-09-15 05:00:00,0.73266,0.85485,1.18046,1.3807,1.26803,0.92013,109.615,2021
2021-09-15 06:00:00,0.73209,0.85461,1.1805,1.38101,1.26936,0.92001,109.581,2021
2021-09-15 07:00:00,0.73215,0.8538,1.18069,1.38272,1.26853,0.91923,109.496,2021
2021-09-15 08:00:00,0.7321,0.85458,1.1816,1.38263,1.26851,0.91911,109.433,2021
2021-09-15 09:00:00,0.73288,0.85474,1.18257,1.38339,1.26724,0.91773,109.319,2021
2021-09-15 10:00:00,0.73326,0.85509,1.1824,1.38269,1.26697,0.9173,109.337,2021
2021-09-15 11:00:00,0.73275,0.85543,1.18272,1.3825,1.26774,0.91653,109.248,2021
2021-09-15 12:00:00,0.73175,0.85509,1.18211,1.38235,1.26863,0.91726,109.231,2021
2021-09-15 13:00:00,0.73176,0.85439,1.1811,1.38225,1.26772,0.91869,109.374,2021
2021-09-15 14:00:00,0.73348,0.85319,1.18178,1.385,1.2641,0.91796,109.301,2021
2021-09-15 15:00:00,0.73258,0.85449,1.18183,1.3829,1.26466,0.91906,109.287,2021
2021-09-15 16:00:00,0.73229,0.85365,1.1811,1.38346,1.26533,0.91954,109.394,2021
2021-09-15 17:00:00,0.73231,0.85359,1.18033,1.38268,1.26468,0.92008,109.387,2021
2021-09-15 18:00:00,0.73273,0.85352,1.1808,1.38327,1.26387,0.92005,109.409,2021
2021-09-15 19:00:00,0.73251,0.85356,1.18072,1.38319,1.26406,0.91977,109.388,2021
2021-09-15 20:00:00,0.73327,0.85342,1.18164,1.38448,1.26284,0.91954,109.355,2021
2021-09-15 21:00:00,0.73262,0.85312,1.18151,1.38399,1.26247,0.91921,109.352,2021
2021-09-15 22:00:00,0.73312,0.85316,1.18142,1.38407,1.26246,0.91941,109.355,2021
2021-09-15 23:00:00,0.73418,0.85324,1.18195,1.38506,1.26196,0.91956,109.348,2021
2021-09-16 00:00:00,0.734,0.85341,1.18182,1.3847,1.26179,0.91975,109.378,2021
2021-09-16 01:00:00,0.7342,0.85341,1.18183,1.3848,1.26217,0.91984,109.379,2021
2021-09-16 02:00:00,0.73355,0.85371,1.1818,1.38419,1.26341,0.9196,109.26,2021
2021-09-16 03:00:00,0.73286,0.85387,1.18182,1.38398,1.26313,0.91935,109.263,2021
2021-09-16 04:00:00,0.73239,0.85374,1.18116,1.38338,1.26379,0.91991,109.288,2021
2021-09-16 05:00:00,0.73237,0.8536,1.18091,1.38337,1.26341,0.92015,109.279,2021
2021-09-16 06:00:00,0.73146,0.85364,1.18021,1.38243,1.26439,0.92068,109.227,2021
2021-09-16 07:00:00,0.73102,0.85348,1.17911,1.38138,1.26471,0.92173,109.351,2021
2021-09-16 08:00:00,0.73131,0.85226,1.17811,1.38214,1.26391,0.9221,109.348,2021
2021-09-16 09:00:00,0.73171,0.85158,1.17717,1.38215,1.26364,0.92377,109.38,2021
2021-09-16 10:00:00,0.73152,0.85168,1.17702,1.38192,1.26398,0.92386,109.407,2021
2021-09-16 11:00:00,0.73173,0.85115,1.17657,1.38222,1.2632,0.9245,109.358,2021
2021-09-16 12:00:00,0.73192,0.85044,1.17681,1.38372,1.26318,0.92477,109.394,2021
2021-09-16 13:00:00,0.73057,0.85133,1.17543,1.38059,1.26403,0.92636,109.686,2021
2021-09-16 14:00:00,0.72908,0.85328,1.17567,1.37773,1.26663,0.92638,109.663,2021
2021-09-16 15:00:00,0.72769,0.85429,1.17621,1.37676,1.26923,0.92513,109.65,2021
2021-09-16 16:00:00,0.72867,0.85338,1.17624,1.3783,1.26796,0.92497,109.665,2021
2021-09-16 17:00:00,0.72864,0.85314,1.17591,1.37819,1.26851,0.92598,109.727,2021
2021-09-16 18:00:00,0.72908,0.85259,1.17551,1.37862,1.26823,0.92648,109.702,2021
2021-09-16 19:00:00,0.72942,0.85232,1.17534,1.37895,1.26779,0.92689,109.692,2021
2021-09-16 20:00:00,0.7294,0.85315,1.17682,1.3792,1.2679,0.92681,109.701,2021
2021-09-16 21:00:00,0.72783,0.8522,1.17656,1.37915,1.26796,0.92743,109.685,2021
2021-09-16 22:00:00,0.7289,0.85284,1.17632,1.37912,1.26798,0.92738,109.72,2021
2021-09-16 23:00:00,0.72961,0.85256,1.1765,1.37973,1.26798,0.92764,109.726,2021
2021-09-17 00:00:00,0.72905,0.85261,1.17643,1.37966,1.26815,0.92737,109.694,2021
2021-09-17 01:00:00,0.72867,0.85302,1.17593,1.37839,1.26888,0.9276,109.792,2021
2021-09-17 02:00:00,0.72825,0.85309,1.17598,1.37841,1.26882,0.92785,109.884,2021
2021-09-17 03:00:00,0.72906,0.85316,1.17667,1.37913,1.26787,0.92711,109.849,2021
2021-09-17 04:00:00,0.72951,0.85293,1.17682,1.37959,1.26717,0.9268,109.836,2021
2021-09-17 05:00:00,0.73011,0.85265,1.17728,1.3806,1.26635,0.9266,109.824,2021
2021-09-17 06:00:00,0.73022,0.85238,1.17697,1.3803,1.26642,0.9267,109.875,2021
2021-09-17 07:00:00,0.73087,0.85325,1.17716,1.3795,1.26584,0.92679,109.871,2021
2021-09-17 08:00:00,0.73165,0.85356,1.17723,1.37907,1.26493,0.92634,109.938,2021
2021-09-17 09:00:00,0.73166,0.85359,1.17768,1.37943,1.26384,0.92724,109.971,2021
2021-09-17 10:00:00,0.73091,0.85459,1.17814,1.37853,1.26525,0.92711,109.972,2021
2021-09-17 11:00:00,0.7303,0.8542,1.17821,1.37923,1.26613,0.9274,109.981,2021
2021-09-17 12:00:00,0.73093,0.85431,1.17879,1.37974,1.26595,0.92732,109.981,2021
2021-09-17 13:00:00,0.73104,0.85327,1.1773,1.3797,1.26588,0.92825,110.018,2021
2021-09-17 14:00:00,0.72902,0.85326,1.17529,1.37735,1.26868,0.92913,110.0,2021
2021-09-17 15:00:00,0.72732,0.85377,1.17371,1.37461,1.27506,0.93104,109.963,2021
2021-09-17 16:00:00,0.72744,0.85299,1.17331,1.37542,1.27404,0.93075,109.938,2021
2021-09-17 17:00:00,0.72738,0.85292,1.17252,1.37465,1.27374,0.93218,109.972,2021
2021-09-17 18:00:00,0.72672,0.8533,1.17264,1.37417,1.27531,0.93226,109.927,2021
2021-09-17 19:00:00,0.72717,0.85369,1.17285,1.37374,1.27452,0.93223,109.916,2021
2021-09-17 20:00:00,0.72714,0.85391,1.17297,1.37349,1.27488,0.93215,109.937,2021
2021-09-19 21:00:00,0.72618,0.85296,1.17277,1.3738,1.27552,0.93127,109.895,2021
2021-09-19 22:00:00,0.72626,0.85299,1.17247,1.37326,1.27496,0.93084,109.898,2021
2021-09-19 23:00:00,0.72639,0.85415,1.17265,1.37267,1.27642,0.9322,109.961,2021
2021-09-20 00:00:00,0.72625,0.85432,1.17287,1.37273,1.27652,0.93204,109.975,2021
2021-09-20 01:00:00,0.72588,0.85408,1.17231,1.37245,1.27652,0.93225,110.01,2021
2021-09-20 02:00:00,0.7243,0.8545,1.17178,1.37115,1.27825,0.93232,109.917,2021
2021-09-20 03:00:00,0.72309,0.85438,1.17116,1.37063,1.27991,0.93244,109.874,2021
2021-09-20 04:00:00,0.7232,0.85412,1.17101,1.37095,1.27931,0.93239,109.923,2021
2021-09-20 05:00:00,0.72318,0.85466,1.17143,1.37043,1.27978,0.93212,109.91,2021
2021-09-20 06:00:00,0.7241,0.85444,1.17164,1.37105,1.27863,0.93201,109.9,2021
2021-09-20 07:00:00,0.72327,0.85561,1.17139,1.36895,1.28071,0.93223,109.826,2021
2021-09-20 08:00:00,0.72372,0.85662,1.17102,1.36695,1.27968,0.93192,109.76,2021
2021-09-20 09:00:00,0.72331,0.85623,1.17091,1.36733,1.28126,0.93148,109.674,2021
2021-09-20 10:00:00,0.72317,0.8562,1.1706,1.36702,1.28323,0.93179,109.667,2021
2021-09-20 11:00:00,0.7239,0.85529,1.17121,1.36925,1.28236,0.93077,109.502,2021
2021-09-20 12:00:00,0.72231,0.85693,1.17048,1.36572,1.28582,0.92988,109.517,2021
2021-09-20 13:00:00,0.72457,0.85682,1.17137,1.36697,1.28474,0.92856,109.491,2021
2021-09-20 14:00:00,0.72529,0.85638,1.17176,1.36819,1.28159,0.92938,109.619,2021
2021-09-20 15:00:00,0.72534,0.85788,1.17235,1.36643,1.28167,0.92809,109.514,2021
2021-09-20 16:00:00,0.72461,0.85879,1.17279,1.36554,1.28194,0.92771,109.467,2021
2021-09-20 17:00:00,0.72379,0.85914,1.17219,1.36426,1.28366,0.92781,109.4,2021
2021-09-20 18:00:00,0.72443,0.85858,1.17253,1.36555,1.28218,0.92797,109.399,2021
2021-09-20 19:00:00,0.72374,0.85909,1.17239,1.36451,1.28277,0.92777,109.36,2021
2021-09-20 20:00:00,0.72622,0.85835,1.17295,1.3664,1.2811,0.92761,109.368,2021
2021-09-20 21:00:00,0.72411,0.85785,1.17225,1.3654,1.28212,0.92701,109.367,2021
2021-09-20 22:00:00,0.72519,0.85785,1.17239,1.36562,1.28185,0.92735,109.395,2021
2021-09-20 23:00:00,0.72589,0.85821,1.17273,1.36633,1.28116,0.92793,109.41,2021
2021-09-21 00:00:00,0.72586,0.85826,1.17262,1.36615,1.28024,0.92765,109.428,2021
2021-09-21 01:00:00,0.72517,0.85872,1.17248,1.36525,1.28055,0.92772,109.547,2021
2021-09-21 02:00:00,0.72649,0.85868,1.1738,1.36682,1.27845,0.92702,109.512,2021
2021-09-21 03:00:00,0.7266,0.8582,1.17315,1.36689,1.27829,0.92761,109.582,2021
2021-09-21 04:00:00,0.72676,0.85813,1.17312,1.36692,1.27725,0.92769,109.621,2021
2021-09-21 05:00:00,0.72731,0.85788,1.17312,1.36732,1.27616,0.92762,109.571,2021
2021-09-21 06:00:00,0.72663,0.85839,1.17329,1.36663,1.27677,0.92717,109.512,2021
2021-09-21 07:00:00,0.727,0.85816,1.17307,1.36683,1.27558,0.92741,109.57,2021
2021-09-21 08:00:00,0.72691,0.85691,1.17262,1.36822,1.2759,0.92646,109.633,2021
2021-09-21 09:00:00,0.72768,0.85739,1.17336,1.36844,1.27543,0.92564,109.548,2021
2021-09-21 10:00:00,0.72783,0.85732,1.17366,1.36884,1.27538,0.92514,109.558,2021
2021-09-21 11:00:00,0.72628,0.85742,1.17351,1.36847,1.27589,0.9245,109.506,2021
2021-09-21 12:00:00,0.72639,0.85854,1.1744,1.36783,1.27533,0.92377,109.39,2021
2021-09-21 13:00:00,0.72487,0.8588,1.17391,1.36679,1.27755,0.9235,109.282,2021
2021-09-21 14:00:00,0.72434,0.85831,1.17301,1.36649,1.27996,0.92374,109.307,2021
2021-09-21 15:00:00,0.72236,0.85925,1.1724,1.36433,1.28341,0.92277,109.206,2021
2021-09-21 16:00:00,0.72399,0.85803,1.17239,1.36626,1.27879,0.92346,109.33,2021
2021-09-21 17:00:00,0.72367,0.85845,1.17278,1.36605,1.27926,0.92335,109.249,2021
2021-09-21 18:00:00,0.72317,0.85845,1.17256,1.36578,1.28078,0.92367,109.244,2021
2021-09-21 19:00:00,0.7235,0.8581,1.17258,1.36633,1.28103,0.92339,109.215,2021
2021-09-21 20:00:00,0.7233,0.85836,1.17284,1.36624,1.28092,0.92332,109.192,2021
2021-09-21 21:00:00,0.72258,0.8577,1.17246,1.36569,1.2816,0.92309,109.199,2021
2021-09-21 22:00:00,0.72288,0.8579,1.17233,1.36577,1.28118,0.92332,109.208,2021
2021-09-21 23:00:00,0.72323,0.85823,1.17238,1.36589,1.28213,0.92362,109.233,2021
2021-09-22 00:00:00,0.72273,0.85828,1.17223,1.36563,1.28156,0.92343,109.149,2021
2021-09-22 01:00:00,0.72303,0.85807,1.17188,1.36558,1.28201,0.92407,109.239,2021
2021-09-22 02:00:00,0.72538,0.85817,1.1727,1.36644,1.2789,0.92391,109.372,2021
2021-09-22 03:00:00,0.72517,0.85826,1.17244,1.36598,1.27906,0.92408,109.426,2021
2021-09-22 04:00:00,0.72385,0.85847,1.17191,1.36491,1.27957,0.9247,109.47,2021
2021-09-22 05:00:00,0.72452,0.85849,1.1721,1.36513,1.27968,0.9246,109.512,2021
2021-09-22 06:00:00,0.72496,0.85855,1.17217,1.36512,1.27925,0.92471,109.513,2021
2021-09-22 07:00:00,0.72523,0.85897,1.1727,1.36511,1.27789,0.92412,109.562,2021
2021-09-22 08:00:00,0.72411,0.86001,1.1728,1.36356,1.28056,0.9228,109.434,2021
2021-09-22 09:00:00,0.7246,0.86029,1.17338,1.36374,1.28002,0.9223,109.5,2021
2021-09-22 10:00:00,0.72457,0.86016,1.17281,1.36339,1.27901,0.92255,109.503,2021
2021-09-22 11:00:00,0.72485,0.8603,1.17333,1.36379,1.27786,0.92198,109.507,2021
2021-09-22 12:00:00,0.72498,0.85963,1.17256,1.36398,1.27817,0.92223,109.522,2021
2021-09-22 13:00:00,0.72466,0.86066,1.17292,1.36269,1.27945,0.92226,109.595,2021
2021-09-22 14:00:00,0.72464,0.86039,1.17306,1.36327,1.27938,0.92279,109.55,2021
2021-09-22 15:00:00,0.72566,0.86002,1.17342,1.36435,1.27531,0.92246,109.609,2021
2021-09-22 16:00:00,0.72619,0.85877,1.17377,1.36668,1.27325,0.92227,109.596,2021
2021-09-22 17:00:00,0.72603,0.85946,1.17347,1.36524,1.27316,0.92293,109.595,2021
2021-09-22 18:00:00,0.72542,0.85884,1.1726,1.36461,1.27428,0.92354,109.578,2021
2021-09-22 19:00:00,0.72407,0.85887,1.16924,1.36123,1.27759,0.92668,109.851,2021
2021-09-22 20:00:00,0.72395,0.85865,1.16942,1.36176,1.27618,0.92589,109.77,2021
2021-09-22 21:00:00,0.72392,0.85733,1.16868,1.3619,1.27739,0.9251,109.733,2021
2021-09-22 22:00:00,0.72359,0.85804,1.16925,1.36189,1.27706,0.92527,109.777,2021
2021-09-22 23:00:00,0.724,0.8583,1.16937,1.3622,1.27763,0.92596,109.778,2021
2021-09-23 00:00:00,0.72314,0.85827,1.16868,1.36156,1.27855,0.92632,109.817,2021
2021-09-23 01:00:00,0.7231,0.85824,1.1688,1.36163,1.27927,0.92686,109.847,2021
2021-09-23 02:00:00,0.72382,0.85797,1.16941,1.36285,1.27746,0.92673,109.881,2021
2021-09-23 03:00:00,0.72232,0.85845,1.16966,1.36235,1.27765,0.92685,109.865,2021
2021-09-23 04:00:00,0.72362,0.8581,1.17062,1.36409,1.27564,0.92618,109.812,2021
2021-09-23 05:00:00,0.72426,0.85803,1.1709,1.36456,1.2755,0.92606,109.806,2021
2021-09-23 06:00:00,0.72428,0.85826,1.17085,1.36414,1.27502,0.92584,109.834,2021
2021-09-23 07:00:00,0.72551,0.85805,1.1714,1.36505,1.27222,0.92464,109.878,2021
2021-09-23 08:00:00,0.72619,0.85773,1.17146,1.36557,1.26784,0.92547,109.946,2021
2021-09-23 09:00:00,0.72724,0.85825,1.17203,1.36546,1.26687,0.92378,109.938,2021
2021-09-23 10:00:00,0.72813,0.85711,1.17215,1.36747,1.26715,0.92502,109.952,2021
2021-09-23 11:00:00,0.72717,0.85584,1.17157,1.36812,1.26682,0.92444,109.833,2021
2021-09-23 12:00:00,0.72781,0.85392,1.17148,1.37175,1.26645,0.92501,110.022,2021
2021-09-23 13:00:00,0.72949,0.85455,1.17282,1.37236,1.26545,0.92344,110.072,2021
2021-09-23 14:00:00,0.72985,0.85465,1.17383,1.37327,1.26568,0.92242,110.056,2021
2021-09-23 15:00:00,0.73074,0.85477,1.17479,1.37428,1.26411,0.92223,110.122,2021
2021-09-23 16:00:00,0.72955,0.85368,1.17337,1.37442,1.26602,0.92422,110.171,2021
2021-09-23 17:00:00,0.73033,0.85434,1.17434,1.37444,1.2646,0.92343,110.167,2021
2021-09-23 18:00:00,0.73135,0.85507,1.17481,1.37382,1.26428,0.92275,110.174,2021
2021-09-23 19:00:00,0.73082,0.85533,1.17461,1.37314,1.26481,0.92345,110.235,2021
2021-09-23 20:00:00,0.73012,0.85549,1.17414,1.37233,1.26573,0.92416,110.261,2021
2021-09-23 21:00:00,0.72917,0.85512,1.17381,1.37188,1.26569,0.92334,110.222,2021
2021-09-23 22:00:00,0.72926,0.85532,1.17371,1.37169,1.26565,0.92364,110.294,2021
2021-09-23 23:00:00,0.73,0.8555,1.1741,1.37238,1.26544,0.92445,110.281,2021
2021-09-24 00:00:00,0.72965,0.85557,1.17394,1.37198,1.2662,0.9246,110.321,2021
2021-09-24 01:00:00,0.73095,0.85511,1.17456,1.37343,1.26447,0.92416,110.367,2021
2021-09-24 02:00:00,0.72908,0.85549,1.17383,1.37192,1.26685,0.92451,110.314,2021
2021-09-24 03:00:00,0.72918,0.85563,1.17395,1.37191,1.2671,0.92453,110.387,2021
2021-09-24 04:00:00,0.72987,0.85541,1.17404,1.37229,1.2671,0.92475,110.416,2021
2021-09-24 05:00:00,0.72955,0.85522,1.17366,1.37221,1.26709,0.92498,110.434,2021
2021-09-24 06:00:00,0.72943,0.85562,1.17362,1.37153,1.26699,0.92506,110.473,2021
2021-09-24 07:00:00,0.72854,0.85525,1.17346,1.37196,1.26749,0.92518,110.559,2021
2021-09-24 08:00:00,0.72794,0.85613,1.17375,1.37082,1.26891,0.92424,110.463,2021
2021-09-24 09:00:00,0.7281,0.85553,1.17354,1.37162,1.26745,0.92396,110.414,2021
2021-09-24 10:00:00,0.7265,0.85629,1.17344,1.37026,1.26846,0.9227,110.38,2021
2021-09-24 11:00:00,0.72653,0.8567,1.17339,1.36958,1.268,0.92252,110.426,2021
2021-09-24 12:00:00,0.72478,0.85649,1.17132,1.3675,1.27074,0.92447,110.531,2021
2021-09-24 13:00:00,0.72398,0.85659,1.1706,1.36649,1.27243,0.92507,110.547,2021
2021-09-24 14:00:00,0.72555,0.85546,1.1711,1.36872,1.26871,0.92472,110.675,2021
2021-09-24 15:00:00,0.72448,0.85659,1.17121,1.36716,1.26945,0.92481,110.711,2021
2021-09-24 16:00:00,0.72564,0.8562,1.1713,1.36798,1.26721,0.92455,110.706,2021
2021-09-24 17:00:00,0.72585,0.85641,1.17156,1.36786,1.26618,0.92483,110.751,2021
2021-09-24 18:00:00,0.72535,0.85733,1.17171,1.36657,1.26664,0.92473,110.749,2021
2021-09-24 19:00:00,0.72555,0.85758,1.17154,1.36602,1.26612,0.92499,110.785,2021
2021-09-24 20:00:00,0.72549,0.85697,1.17158,1.36694,1.26556,0.92508,110.741,2021
2021-09-26 21:00:00,0.72512,0.85731,1.17247,1.3663,1.26452,0.9239,110.627,2021
2021-09-26 22:00:00,0.72575,0.85678,1.17154,1.36604,1.26522,0.92388,110.657,2021
2021-09-26 23:00:00,0.72609,0.85735,1.17199,1.36683,1.2653,0.92492,110.787,2021
2021-09-27 00:00:00,0.72649,0.85754,1.1722,1.36677,1.2649,0.92456,110.762,2021
2021-09-27 01:00:00,0.72762,0.85709,1.17167,1.36691,1.26392,0.92502,110.73,2021
2021-09-27 02:00:00,0.72866,0.85711,1.17235,1.36768,1.26214,0.92494,110.651,2021
2021-09-27 03:00:00,0.72849,0.85736,1.17181,1.36658,1.26277,0.92545,110.619,2021
2021-09-27 04:00:00,0.7277,0.8572,1.17216,1.36727,1.26315,0.92542,110.57,2021
2021-09-27 05:00:00,0.72808,0.85704,1.17218,1.36763,1.26284,0.9255,110.546,2021
2021-09-27 06:00:00,0.72833,0.85672,1.17196,1.36786,1.26225,0.92646,110.625,2021
2021-09-27 07:00:00,0.72726,0.85624,1.17102,1.36742,1.26251,0.9271,110.703,2021
2021-09-27 08:00:00,0.72622,0.85469,1.16939,1.36801,1.26369,0.92854,110.772,2021
2021-09-27 09:00:00,0.72612,0.85308,1.16886,1.37012,1.26535,0.92831,110.906,2021
2021-09-27 10:00:00,0.72592,0.85375,1.1696,1.36985,1.26556,0.92721,110.939,2021
2021-09-27 11:00:00,0.72619,0.85458,1.17071,1.36987,1.26476,0.92629,110.903,2021
2021-09-27 12:00:00,0.72519,0.85423,1.16916,1.36861,1.26604,0.92808,111.026,2021
2021-09-27 13:00:00,0.72652,0.85399,1.17065,1.3707,1.26572,0.92678,110.863,2021
2021-09-27 14:00:00,0.728,0.85297,1.17015,1.37181,1.26456,0.9263,110.821,2021
2021-09-27 15:00:00,0.72807,0.85348,1.16993,1.3706,1.26374,0.92587,110.978,2021
2021-09-27 16:00:00,0.72827,0.85333,1.17006,1.37112,1.2643,0.9256,110.958,2021
2021-09-27 17:00:00,0.72854,0.85373,1.17014,1.37054,1.26215,0.92573,110.988,2021
2021-09-27 18:00:00,0.72865,0.85404,1.1704,1.37034,1.26208,0.92533,110.976,2021
2021-09-27 19:00:00,0.72861,0.85338,1.16986,1.37073,1.26206,0.92585,111.005,2021
2021-09-27 20:00:00,0.72888,0.85353,1.16975,1.37032,1.26263,0.92558,110.994,2021
2021-09-27 21:00:00,0.7282,0.8531,1.16939,1.36998,1.26276,0.9257,110.983,2021
2021-09-27 22:00:00,0.72858,0.85322,1.16942,1.37016,1.26264,0.92503,110.977,2021
2021-09-27 23:00:00,0.7285,0.85351,1.16945,1.37002,1.26237,0.92565,110.981,2021
2021-09-28 00:00:00,0.72799,0.85356,1.16948,1.37,1.26258,0.92563,110.959,2021
2021-09-28 01:00:00,0.72709,0.85344,1.16883,1.36945,1.26318,0.92643,111.027,2021
2021-09-28 02:00:00,0.72793,0.85334,1.16873,1.36939,1.26221,0.92631,111.085,2021
2021-09-28 03:00:00,0.72973,0.8532,1.16928,1.37034,1.26091,0.92619,111.175,2021
2021-09-28 04:00:00,0.72968,0.85309,1.16908,1.3703,1.26105,0.92689,111.22,2021
2021-09-28 05:00:00,0.73072,0.85296,1.16979,1.37138,1.25996,0.92628,111.152,2021
2021-09-28 06:00:00,0.73093,0.85295,1.16982,1.37128,1.25994,0.92653,111.212,2021
2021-09-28 07:00:00,0.72704,0.85287,1.16755,1.36891,1.26339,0.92876,111.348,2021
2021-09-28 08:00:00,0.72737,0.85434,1.1686,1.36765,1.26311,0.92819,111.242,2021
2021-09-28 09:00:00,0.72706,0.85422,1.16801,1.36718,1.26332,0.92779,111.282,2021
