time,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask
2018-11-27 05 PM,1.27274,1.27396,1.27252,1.27345,1.27291,1.27413,1.27270,1.27363
2018-11-27 06 PM,1.27344,1.27424,1.27302,1.27373,1.27363,1.27440,1.27320,1.27389
2018-11-27 07 PM,1.27373,1.27400,1.27292,1.27327,1.27391,1.27420,1.27311,1.27344
2018-11-27 08 PM,1.27321,1.27333,1.27280,1.27333,1.27337,1.27350,1.27300,1.27349
2018-11-27 09 PM,1.27333,1.27511,1.27258,1.27438,1.27350,1.27571,1.27295,1.27498
2018-11-27 10 PM,1.27373,1.27461,1.27335,1.27369,1.27433,1.27521,1.27395,1.27429
2018-11-27 11 PM,1.27343,1.27435,1.27333,1.27406,1.27403,1.27462,1.27386,1.27428
2018-11-28,1.27405,1.27427,1.27357,1.27377,1.27428,1.27448,1.27381,1.27397
2018-11-28 01 AM,1.27376,1.27382,1.27318,1.27366,1.27398,1.27404,1.27339,1.27385
2018-11-28 02 AM,1.27372,1.27444,1.27370,1.27428,1.27394,1.27468,1.27389,1.27449
2018-11-28 03 AM,1.27427,1.27431,1.27377,1.27401,1.27449,1.27451,1.27397,1.27423
2018-11-28 04 AM,1.27408,1.27428,1.27365,1.27378,1.27431,1.27448,1.27387,1.27397
2018-11-28 05 AM,1.27377,1.27477,1.27376,1.27457,1.27399,1.27499,1.27396,1.27478
2018-11-28 06 AM,1.27457,1.27587,1.27457,1.27587,1.27478,1.27610,1.27476,1.27606
2018-11-28 07 AM,1.27587,1.27607,1.27407,1.27446,1.27607,1.27629,1.27429,1.27464
2018-11-28 08 AM,1.27437,1.27594,1.27319,1.27566,1.27457,1.27615,1.27338,1.27584
2018-11-28 09 AM,1.27564,1.27689,1.27486,1.27608,1.27585,1.27709,1.27503,1.27626
2018-11-28 10 AM,1.27601,1.27945,1.27601,1.27923,1.27620,1.27962,1.27620,1.27941
2018-11-28 11 AM,1.27914,1.28048,1.27794,1.27978,1.27935,1.28074,1.27813,1.27997
2018-11-28 12 PM,1.27977,1.28011,1.27873,1.27925,1.27998,1.28033,1.27892,1.27944
2018-11-28 01 PM,1.27924,1.27991,1.27832,1.27898,1.27944,1.28011,1.27858,1.27917
2018-11-28 02 PM,1.27899,1.27923,1.27683,1.27787,1.27917,1.27945,1.27701,1.27803
2018-11-28 03 PM,1.27792,1.27855,1.27456,1.27521,1.27811,1.27874,1.27476,1.27538
2018-11-28 04 PM,1.27518,1.27649,1.27413,1.27617,1.27536,1.27666,1.27434,1.27640
2018-11-28 05 PM,1.27618,1.28170,1.27608,1.28040,1.27640,1.28194,1.27640,1.28054
2018-11-28 06 PM,1.28037,1.28466,1.27968,1.28365,1.28056,1.28485,1.27993,1.28383
2018-11-28 07 PM,1.28363,1.28404,1.28296,1.28326,1.28383,1.28424,1.28315,1.28346
2018-11-28 08 PM,1.28330,1.28360,1.28225,1.28254,1.28350,1.28380,1.28247,1.28270
2018-11-28 09 PM,1.28249,1.28296,1.28182,1.28195,1.28272,1.28318,1.28242,1.28255
2018-11-28 10 PM,1.28232,1.28288,1.28197,1.28206,1.28292,1.28348,1.28257,1.28266
2018-11-28 11 PM,1.28211,1.28334,1.28204,1.28207,1.28271,1.28365,1.28229,1.28231
2018-11-29,1.28209,1.28267,1.28173,1.28239,1.28231,1.28289,1.28198,1.28259
2018-11-29 01 AM,1.28237,1.28288,1.28220,1.28275,1.28258,1.28309,1.28239,1.28296
2018-11-29 02 AM,1.28275,1.28352,1.28253,1.28300,1.28295,1.28375,1.28273,1.28320
2018-11-29 03 AM,1.28301,1.28354,1.28299,1.28308,1.28322,1.28377,1.28320,1.28329
2018-11-29 04 AM,1.28309,1.28461,1.28306,1.28413,1.28329,1.28484,1.28328,1.28434
2018-11-29 05 AM,1.28412,1.28489,1.28353,1.28374,1.28434,1.28510,1.28374,1.28394
2018-11-29 06 AM,1.28374,1.28431,1.28301,1.28353,1.28393,1.28454,1.28323,1.28373
2018-11-29 07 AM,1.28356,1.28400,1.28263,1.28343,1.28375,1.28422,1.28282,1.28373
2018-11-29 08 AM,1.28340,1.28340,1.27779,1.27901,1.28370,1.28387,1.27804,1.27928
2018-11-29 09 AM,1.27899,1.27899,1.27512,1.27802,1.27925,1.27925,1.27593,1.27822
2018-11-29 10 AM,1.27802,1.27834,1.27611,1.27637,1.27825,1.27855,1.27631,1.27657
2018-11-29 11 AM,1.27629,1.27715,1.27542,1.27679,1.27650,1.27735,1.27562,1.27698
2018-11-29 12 PM,1.27679,1.27751,1.27591,1.27735,1.27697,1.27772,1.27610,1.27755
2018-11-29 01 PM,1.27742,1.27873,1.27644,1.27662,1.27763,1.27911,1.27665,1.27684
2018-11-29 02 PM,1.27662,1.27818,1.27600,1.27797,1.27686,1.27841,1.27621,1.27819
2018-11-29 03 PM,1.27796,1.27821,1.27584,1.27753,1.27820,1.27847,1.27616,1.27774
2018-11-29 04 PM,1.27752,1.27965,1.27752,1.27869,1.27772,1.28033,1.27772,1.27887
2018-11-29 05 PM,1.27869,1.27889,1.27682,1.27772,1.27888,1.27910,1.27702,1.27794
2018-11-29 06 PM,1.27773,1.27802,1.27667,1.27694,1.27794,1.27820,1.27718,1.27802
2018-11-29 07 PM,1.27694,1.27845,1.27628,1.27817,1.27798,1.27884,1.27648,1.27836
2018-11-29 08 PM,1.27811,1.27884,1.27763,1.27806,1.27829,1.27905,1.27783,1.27823
2018-11-29 09 PM,1.27802,1.27875,1.27783,1.27875,1.27823,1.27935,1.27804,1.27935
2018-11-29 10 PM,1.27843,1.27899,1.27762,1.27788,1.27903,1.27959,1.27822,1.27848
2018-11-29 11 PM,1.27762,1.27849,1.27756,1.27848,1.27822,1.27877,1.27793,1.27877
2018-11-30,1.27845,1.27856,1.27798,1.27800,1.27873,1.27884,1.27820,1.27823
2018-11-30 01 AM,1.27801,1.27804,1.27714,1.27779,1.27826,1.27828,1.27736,1.27802
2018-11-30 02 AM,1.27787,1.27840,1.27761,1.27840,1.27811,1.27861,1.27784,1.27860
2018-11-30 03 AM,1.27839,1.27867,1.27776,1.27817,1.27862,1.27893,1.27798,1.27840
2018-11-30 04 AM,1.27817,1.27838,1.27764,1.27791,1.27841,1.27863,1.27786,1.27811
2018-11-30 05 AM,1.27798,1.27862,1.27779,1.27798,1.27820,1.27884,1.27802,1.27820
2018-11-30 06 AM,1.27798,1.27907,1.27778,1.27791,1.27820,1.27930,1.27802,1.27816
2018-11-30 07 AM,1.27785,1.27860,1.27740,1.27758,1.27808,1.27881,1.27761,1.27776
2018-11-30 08 AM,1.27757,1.28079,1.27718,1.28014,1.27777,1.28102,1.27736,1.28032
2018-11-30 09 AM,1.28015,1.28052,1.27614,1.27618,1.28034,1.28072,1.27640,1.27646
2018-11-30 10 AM,1.27616,1.27668,1.27409,1.27540,1.27645,1.27697,1.27456,1.27562
2018-11-30 11 AM,1.27541,1.27596,1.27460,1.27530,1.27564,1.27614,1.27480,1.27551
2018-11-30 12 PM,1.27537,1.27659,1.27500,1.27564,1.27559,1.27680,1.27520,1.27583
2018-11-30 01 PM,1.27561,1.27677,1.27488,1.27544,1.27583,1.27697,1.27508,1.27567
2018-11-30 02 PM,1.27545,1.27691,1.27337,1.27418,1.27567,1.27712,1.27362,1.27439
2018-11-30 03 PM,1.27418,1.27608,1.27347,1.27589,1.27440,1.27666,1.27367,1.27606
2018-11-30 04 PM,1.27588,1.27787,1.27512,1.27690,1.27608,1.27806,1.27532,1.27707
2018-11-30 05 PM,1.27690,1.27731,1.27518,1.27537,1.27708,1.27750,1.27537,1.27555
2018-11-30 06 PM,1.27537,1.27538,1.27374,1.27438,1.27556,1.27558,1.27396,1.27454
2018-11-30 07 PM,1.27437,1.27463,1.27393,1.27418,1.27456,1.27481,1.27412,1.27437
2018-11-30 08 PM,1.27418,1.27466,1.27399,1.27411,1.27438,1.27486,1.27420,1.27434
2018-11-30 09 PM,1.27411,1.27517,1.27399,1.27432,1.27435,1.27626,1.27421,1.27541
2018-12-02 10 PM,1.27640,1.27651,1.27273,1.27359,1.27729,1.27760,1.27342,1.27407
2018-12-02 11 PM,1.27359,1.27516,1.27339,1.27515,1.27406,1.27541,1.27370,1.27539
2018-12-03,1.27513,1.27655,1.27437,1.27620,1.27536,1.27680,1.27463,1.27643
2018-12-03 01 AM,1.27621,1.27659,1.27592,1.27594,1.27643,1.27684,1.27615,1.27617
2018-12-03 02 AM,1.27601,1.27760,1.27601,1.27735,1.27624,1.27780,1.27624,1.27756
2018-12-03 03 AM,1.27736,1.27742,1.27683,1.27723,1.27756,1.27766,1.27705,1.27746
2018-12-03 04 AM,1.27715,1.27776,1.27686,1.27699,1.27738,1.27800,1.27711,1.27719
2018-12-03 05 AM,1.27698,1.27841,1.27662,1.27802,1.27720,1.27862,1.27684,1.27827
2018-12-03 06 AM,1.27802,1.27827,1.27737,1.27801,1.27827,1.27848,1.27759,1.27822
2018-12-03 07 AM,1.27802,1.28232,1.27763,1.28171,1.27825,1.28253,1.27784,1.28188
2018-12-03 08 AM,1.28169,1.28240,1.27905,1.28062,1.28188,1.28259,1.27923,1.28081
2018-12-03 09 AM,1.28062,1.28101,1.27720,1.27791,1.28080,1.28119,1.27740,1.27809
2018-12-03 10 AM,1.27790,1.27805,1.27107,1.27182,1.27809,1.27821,1.27127,1.27201
2018-12-03 11 AM,1.27173,1.27250,1.27071,1.27225,1.27194,1.27269,1.27090,1.27242
2018-12-03 12 PM,1.27224,1.27271,1.27055,1.27173,1.27244,1.27291,1.27085,1.27188
2018-12-03 01 PM,1.27178,1.27189,1.26978,1.26987,1.27197,1.27208,1.27000,1.27007
2018-12-03 02 PM,1.26985,1.27325,1.26982,1.27232,1.27007,1.27347,1.27003,1.27290
2018-12-03 03 PM,1.27208,1.27468,1.27157,1.27370,1.27264,1.27493,1.27173,1.27388
2018-12-03 04 PM,1.27370,1.27478,1.27353,1.27397,1.27389,1.27494,1.27369,1.27413
2018-12-03 05 PM,1.27396,1.27514,1.27380,1.27399,1.27413,1.27535,1.27398,1.27417
2018-12-03 06 PM,1.27399,1.27401,1.27258,1.27258,1.27416,1.27416,1.27274,1.27274
2018-12-03 07 PM,1.27258,1.27337,1.27199,1.27261,1.27275,1.27357,1.27216,1.27280
2018-12-03 08 PM,1.27262,1.27283,1.27202,1.27275,1.27280,1.27303,1.27220,1.27291
2018-12-03 09 PM,1.27275,1.27311,1.27197,1.27226,1.27292,1.27337,1.27245,1.27286
2018-12-03 10 PM,1.27226,1.27235,1.27164,1.27233,1.27286,1.27295,1.27224,1.27293
2018-12-03 11 PM,1.27210,1.27269,1.27205,1.27243,1.27270,1.27311,1.27263,1.27265
2018-12-04,1.27243,1.27249,1.27184,1.27191,1.27267,1.27272,1.27204,1.27209
2018-12-04 01 AM,1.27189,1.27349,1.27189,1.27348,1.27210,1.27373,1.27210,1.27370
2018-12-04 02 AM,1.27350,1.27391,1.27296,1.27371,1.27369,1.27415,1.27316,1.27391
2018-12-04 03 AM,1.27372,1.27413,1.27328,1.27369,1.27391,1.27433,1.27349,1.27389
2018-12-04 04 AM,1.27369,1.27485,1.27365,1.27467,1.27390,1.27505,1.27384,1.27489
2018-12-04 05 AM,1.27460,1.27468,1.27353,1.27374,1.27481,1.27488,1.27378,1.27392
2018-12-04 06 AM,1.27374,1.27528,1.27293,1.27397,1.27393,1.27551,1.27317,1.27421
2018-12-04 07 AM,1.27398,1.27446,1.27255,1.27371,1.27420,1.27469,1.27272,1.27388
2018-12-04 08 AM,1.27369,1.27871,1.27226,1.27786,1.27388,1.27909,1.27246,1.27804
2018-12-04 09 AM,1.27786,1.28391,1.27780,1.28086,1.27806,1.28418,1.27800,1.28106
2018-12-04 10 AM,1.28093,1.28279,1.28022,1.28163,1.28115,1.28303,1.28042,1.28183
2018-12-04 11 AM,1.28164,1.28332,1.28035,1.28093,1.28182,1.28353,1.28057,1.28112
2018-12-04 12 PM,1.28092,1.28106,1.27941,1.28082,1.28110,1.28128,1.27960,1.28106
2018-12-04 01 PM,1.28092,1.28160,1.27693,1.27780,1.28112,1.28180,1.27716,1.27801
2018-12-04 02 PM,1.27780,1.27790,1.27345,1.27515,1.27800,1.27809,1.27370,1.27536
2018-12-04 03 PM,1.27517,1.27608,1.27156,1.27263,1.27539,1.27626,1.27175,1.27284
2018-12-04 04 PM,1.27263,1.27487,1.27128,1.27179,1.27285,1.27508,1.27152,1.27199
2018-12-04 05 PM,1.27178,1.27250,1.26567,1.27155,1.27199,1.27270,1.26596,1.27178
2018-12-04 06 PM,1.27148,1.27337,1.27103,1.27193,1.27170,1.27360,1.27123,1.27211
2018-12-04 07 PM,1.27193,1.27240,1.27087,1.27161,1.27210,1.27261,1.27113,1.27180
2018-12-04 08 PM,1.27161,1.27174,1.27084,1.27100,1.27179,1.27193,1.27105,1.27120
2018-12-04 09 PM,1.27084,1.27187,1.27077,1.27128,1.27115,1.27247,1.27112,1.27188
2018-12-04 10 PM,1.27159,1.27215,1.27048,1.27113,1.27219,1.27275,1.27108,1.27173
2018-12-04 11 PM,1.27108,1.27195,1.27098,1.27183,1.27168,1.27218,1.27145,1.27202
2018-12-05,1.27183,1.27189,1.27076,1.27149,1.27205,1.27212,1.27095,1.27168
2018-12-05 01 AM,1.27141,1.27149,1.27024,1.27045,1.27161,1.27170,1.27046,1.27067
2018-12-05 02 AM,1.27038,1.27088,1.27013,1.27013,1.27060,1.27110,1.27036,1.27036
2018-12-05 03 AM,1.27013,1.27085,1.26787,1.27035,1.27037,1.27108,1.26812,1.27058
2018-12-05 04 AM,1.27037,1.27061,1.26898,1.26921,1.27058,1.27082,1.26921,1.26938
2018-12-05 05 AM,1.26921,1.26921,1.26782,1.26796,1.26939,1.26939,1.26804,1.26816
2018-12-05 06 AM,1.26796,1.26991,1.26706,1.26981,1.26816,1.27014,1.26729,1.27001
2018-12-05 07 AM,1.26971,1.27097,1.26798,1.27038,1.26995,1.27124,1.26818,1.27058
2018-12-05 08 AM,1.27037,1.27461,1.26932,1.27282,1.27058,1.27490,1.26956,1.27301
2018-12-05 09 AM,1.27281,1.27475,1.27079,1.27240,1.27304,1.27503,1.27163,1.27258
2018-12-05 10 AM,1.27240,1.27635,1.27233,1.27629,1.27259,1.27665,1.27251,1.27653
2018-12-05 11 AM,1.27626,1.27969,1.27563,1.27727,1.27653,1.27996,1.27590,1.27749
2018-12-05 12 PM,1.27729,1.27825,1.27577,1.27722,1.27748,1.27847,1.27598,1.27742
2018-12-05 01 PM,1.27717,1.27795,1.27559,1.27618,1.27735,1.27813,1.27575,1.27634
2018-12-05 02 PM,1.27624,1.27629,1.27120,1.27123,1.27641,1.27649,1.27143,1.27144
2018-12-05 03 PM,1.27121,1.27409,1.27046,1.27378,1.27144,1.27430,1.27068,1.27395
2018-12-05 04 PM,1.27376,1.27509,1.27325,1.27447,1.27394,1.27526,1.27344,1.27465
2018-12-05 05 PM,1.27441,1.27566,1.27338,1.27482,1.27459,1.27587,1.27354,1.27500
2018-12-05 06 PM,1.27489,1.27602,1.27465,1.27491,1.27509,1.27624,1.27485,1.27505
2018-12-05 07 PM,1.27490,1.27525,1.27340,1.27344,1.27507,1.27546,1.27358,1.27362
2018-12-05 08 PM,1.27343,1.27421,1.27257,1.27310,1.27363,1.27440,1.27276,1.27329
2018-12-05 09 PM,1.27309,1.27369,1.27268,1.27319,1.27330,1.27394,1.27297,1.27379
2018-12-05 10 PM,1.27290,1.27403,1.27280,1.27332,1.27350,1.27463,1.27340,1.27392
2018-12-05 11 PM,1.27310,1.27364,1.27237,1.27238,1.27370,1.27420,1.27263,1.27266
2018-12-06,1.27239,1.27292,1.27170,1.27215,1.27264,1.27316,1.27193,1.27237
2018-12-06 01 AM,1.27205,1.27282,1.27177,1.27243,1.27230,1.27305,1.27200,1.27263
2018-12-06 02 AM,1.27243,1.27289,1.27169,1.27211,1.27265,1.27309,1.27192,1.27230
2018-12-06 03 AM,1.27209,1.27228,1.27179,1.27217,1.27232,1.27252,1.27202,1.27235
2018-12-06 04 AM,1.27216,1.27274,1.27188,1.27265,1.27236,1.27297,1.27209,1.27283
2018-12-06 05 AM,1.27264,1.27299,1.27091,1.27136,1.27283,1.27318,1.27116,1.27157
2018-12-06 06 AM,1.27137,1.27148,1.27011,1.27148,1.27156,1.27173,1.27031,1.27173
2018-12-06 07 AM,1.27144,1.27161,1.27036,1.27045,1.27170,1.27182,1.27055,1.27064
2018-12-06 08 AM,1.27041,1.27347,1.26981,1.27272,1.27060,1.27369,1.27002,1.27292
2018-12-06 09 AM,1.27272,1.27524,1.27155,1.27397,1.27291,1.27549,1.27175,1.27420
2018-12-06 10 AM,1.27399,1.27496,1.27214,1.27302,1.27419,1.27520,1.27234,1.27317
2018-12-06 11 AM,1.27301,1.27515,1.27264,1.27470,1.27319,1.27537,1.27282,1.27489
2018-12-06 12 PM,1.27464,1.27711,1.27414,1.27639,1.27482,1.27736,1.27431,1.27659
2018-12-06 01 PM,1.27640,1.27752,1.27525,1.27533,1.27661,1.27772,1.27543,1.27551
2018-12-06 02 PM,1.27532,1.27858,1.27506,1.27778,1.27551,1.27877,1.27524,1.27830
2018-12-06 03 PM,1.27775,1.28004,1.27640,1.27820,1.27828,1.28025,1.27736,1.27840
2018-12-06 04 PM,1.27820,1.27898,1.27573,1.27745,1.27839,1.27917,1.27592,1.27760
2018-12-06 05 PM,1.27744,1.28107,1.27684,1.27942,1.27761,1.28165,1.27701,1.27961
2018-12-06 06 PM,1.27938,1.27987,1.27819,1.27840,1.27957,1.28011,1.27841,1.27857
2018-12-06 07 PM,1.27840,1.27894,1.27709,1.27750,1.27858,1.27912,1.27727,1.27768
2018-12-06 08 PM,1.27756,1.27872,1.27705,1.27869,1.27777,1.27891,1.27727,1.27886
2018-12-06 09 PM,1.27868,1.27883,1.27790,1.27826,1.27890,1.27902,1.27832,1.27886
2018-12-06 10 PM,1.27787,1.27925,1.27732,1.27776,1.27847,1.27985,1.27792,1.27836
2018-12-06 11 PM,1.27754,1.27825,1.27747,1.27785,1.27814,1.27885,1.27775,1.27809
2018-12-07,1.27784,1.27800,1.27710,1.27767,1.27807,1.27821,1.27734,1.27790
2018-12-07 01 AM,1.27767,1.27794,1.27706,1.27751,1.27791,1.27815,1.27728,1.27776
2018-12-07 02 AM,1.27752,1.27773,1.27705,1.27709,1.27776,1.27793,1.27727,1.27732
2018-12-07 03 AM,1.27709,1.27758,1.27658,1.27696,1.27730,1.27780,1.27682,1.27718
2018-12-07 04 AM,1.27698,1.27732,1.27653,1.27726,1.27718,1.27756,1.27675,1.27748
2018-12-07 05 AM,1.27727,1.27738,1.27622,1.27639,1.27747,1.27759,1.27646,1.27660
2018-12-07 06 AM,1.27638,1.27735,1.27615,1.27700,1.27661,1.27755,1.27638,1.27721
2018-12-07 07 AM,1.27697,1.27740,1.27549,1.27641,1.27721,1.27759,1.27571,1.27659
2018-12-07 08 AM,1.27640,1.27736,1.27425,1.27478,1.27661,1.27833,1.27449,1.27495
2018-12-07 09 AM,1.27477,1.27602,1.27337,1.27565,1.27497,1.27622,1.27355,1.27579
2018-12-07 10 AM,1.27553,1.27737,1.27448,1.27547,1.27584,1.27768,1.27464,1.27568
2018-12-07 11 AM,1.27538,1.27738,1.27527,1.27695,1.27561,1.27757,1.27550,1.27710
2018-12-07 12 PM,1.27695,1.27806,1.27578,1.27628,1.27712,1.27827,1.27595,1.27648
2018-12-07 01 PM,1.27636,1.27896,1.27510,1.27699,1.27653,1.27920,1.27539,1.27718
2018-12-07 02 PM,1.27700,1.27722,1.27407,1.27554,1.27720,1.27741,1.27429,1.27580
2018-12-07 03 PM,1.27560,1.27606,1.27258,1.27573,1.27593,1.27627,1.27282,1.27595
2018-12-07 04 PM,1.27574,1.27596,1.27398,1.27464,1.27598,1.27616,1.27415,1.27482
2018-12-07 05 PM,1.27462,1.27502,1.27076,1.27299,1.27482,1.27519,1.27117,1.27317
2018-12-07 06 PM,1.27301,1.27335,1.27229,1.27302,1.27316,1.27354,1.27251,1.27321
2018-12-07 07 PM,1.27299,1.27513,1.27198,1.27504,1.27319,1.27530,1.27220,1.27523
2018-12-07 08 PM,1.27497,1.27521,1.27381,1.27410,1.27516,1.27538,1.27399,1.27431
2018-12-07 09 PM,1.27412,1.27468,1.27195,1.27203,1.27431,1.27491,1.27304,1.27312
2018-12-09 10 PM,1.27040,1.27160,1.26972,1.27124,1.27093,1.27269,1.27061,1.27186
2018-12-09 11 PM,1.27122,1.27255,1.27092,1.27185,1.27187,1.27280,1.27136,1.27208
2018-12-10,1.27187,1.27272,1.27171,1.27271,1.27209,1.27292,1.27189,1.27292
2018-12-10 01 AM,1.27272,1.27500,1.27251,1.27484,1.27292,1.27525,1.27273,1.27507
2018-12-10 02 AM,1.27483,1.27551,1.27461,1.27503,1.27507,1.27574,1.27484,1.27523
2018-12-10 03 AM,1.27502,1.27517,1.27450,1.27489,1.27523,1.27539,1.27468,1.27510
2018-12-10 04 AM,1.27497,1.27498,1.27386,1.27433,1.27518,1.27521,1.27409,1.27455
2018-12-10 05 AM,1.27437,1.27531,1.27416,1.27509,1.27459,1.27553,1.27437,1.27531
2018-12-10 06 AM,1.27509,1.27522,1.27296,1.27302,1.27531,1.27542,1.27317,1.27323
2018-12-10 07 AM,1.27304,1.27365,1.27198,1.27226,1.27326,1.27382,1.27224,1.27247
2018-12-10 08 AM,1.27226,1.27594,1.27048,1.27154,1.27246,1.27629,1.27068,1.27176
2018-12-10 09 AM,1.27154,1.27332,1.27109,1.27250,1.27175,1.27355,1.27154,1.27269
2018-12-10 10 AM,1.27244,1.27244,1.26885,1.27114,1.27262,1.27262,1.26927,1.27131
2018-12-10 11 AM,1.27115,1.27181,1.26479,1.26561,1.27130,1.27205,1.26511,1.26587
2018-12-10 12 PM,1.26560,1.26777,1.26353,1.26579,1.26585,1.26801,1.26382,1.26597
2018-12-10 01 PM,1.26570,1.26660,1.26101,1.26211,1.26592,1.26680,1.26124,1.26229
2018-12-10 02 PM,1.26210,1.26380,1.26055,1.26374,1.26229,1.26399,1.26072,1.26396
2018-12-10 03 PM,1.26376,1.26505,1.25198,1.25343,1.26396,1.26526,1.25226,1.25372
2018-12-10 04 PM,1.25339,1.25632,1.25052,1.25537,1.25371,1.25657,1.25079,1.25564
2018-12-10 05 PM,1.25539,1.25788,1.25531,1.25620,1.25564,1.25806,1.25552,1.25639
2018-12-10 06 PM,1.25618,1.25672,1.25445,1.25585,1.25639,1.25693,1.25466,1.25601
2018-12-10 07 PM,1.25584,1.25605,1.25425,1.25557,1.25602,1.25622,1.25448,1.25576
2018-12-10 08 PM,1.25558,1.25625,1.25514,1.25577,1.25578,1.25652,1.25537,1.25596
2018-12-10 09 PM,1.25576,1.25642,1.25555,1.25572,1.25596,1.25673,1.25580,1.25632
2018-12-10 10 PM,1.25616,1.25666,1.25499,1.25571,1.25676,1.25726,1.25559,1.25631
2018-12-10 11 PM,1.25599,1.25644,1.25571,1.25577,1.25659,1.25673,1.25603,1.25608
2018-12-11,1.25577,1.25630,1.25518,1.25606,1.25607,1.25652,1.25539,1.25626
2018-12-11 01 AM,1.25607,1.25730,1.25594,1.25705,1.25626,1.25751,1.25612,1.25725
2018-12-11 02 AM,1.25704,1.25758,1.25687,1.25730,1.25725,1.25781,1.25709,1.25752
2018-12-11 03 AM,1.25732,1.25772,1.25691,1.25719,1.25752,1.25795,1.25713,1.25742
2018-12-11 04 AM,1.25719,1.25818,1.25719,1.25801,1.25741,1.25840,1.25741,1.25825
2018-12-11 05 AM,1.25801,1.25813,1.25731,1.25743,1.25824,1.25833,1.25751,1.25761
2018-12-11 06 AM,1.25733,1.25750,1.25638,1.25686,1.25756,1.25769,1.25658,1.25705
2018-12-11 07 AM,1.25685,1.25813,1.25621,1.25727,1.25705,1.25831,1.25642,1.25747
2018-12-11 08 AM,1.25725,1.26198,1.25722,1.26108,1.25746,1.26217,1.25743,1.26127
2018-12-11 09 AM,1.26107,1.26375,1.26066,1.26157,1.26128,1.26427,1.26083,1.26184
2018-12-11 10 AM,1.26155,1.26333,1.26063,1.26088,1.26183,1.26354,1.26087,1.26110
2018-12-11 11 AM,1.26090,1.26249,1.26004,1.26028,1.26110,1.26270,1.26026,1.26047
2018-12-11 12 PM,1.26020,1.26211,1.26002,1.26164,1.26040,1.26230,1.26024,1.26185
2018-12-11 01 PM,1.26165,1.26185,1.25897,1.26096,1.26184,1.26207,1.25924,1.26115
2018-12-11 02 PM,1.26096,1.26128,1.25652,1.25695,1.26116,1.26149,1.25670,1.25714
2018-12-11 03 PM,1.25695,1.25803,1.25133,1.25249,1.25716,1.25824,1.25213,1.25275
2018-12-11 04 PM,1.25247,1.25443,1.24876,1.25214,1.25275,1.25470,1.24922,1.25233
2018-12-11 05 PM,1.25214,1.25378,1.25099,1.25147,1.25236,1.25399,1.25117,1.25165
2018-12-11 06 PM,1.25146,1.25260,1.25053,1.25245,1.25165,1.25280,1.25076,1.25263
2018-12-11 07 PM,1.25245,1.25340,1.25220,1.25267,1.25266,1.25358,1.25238,1.25285
2018-12-11 08 PM,1.25261,1.25309,1.24790,1.24964,1.25278,1.25328,1.24820,1.24984
2018-12-11 09 PM,1.24962,1.25012,1.24790,1.24869,1.24983,1.25039,1.24812,1.24929
2018-12-11 10 PM,1.24826,1.24919,1.24785,1.24861,1.24886,1.24979,1.24845,1.24921
2018-12-11 11 PM,1.24856,1.24939,1.24843,1.24907,1.24916,1.24969,1.24903,1.24931
2018-12-12,1.24908,1.25052,1.24906,1.24980,1.24931,1.25089,1.24930,1.25002
2018-12-12 01 AM,1.24975,1.25071,1.24963,1.25059,1.24994,1.25093,1.24986,1.25081
2018-12-12 02 AM,1.25069,1.25134,1.25025,1.25057,1.25084,1.25157,1.25047,1.25076
2018-12-12 03 AM,1.25058,1.25110,1.25027,1.25057,1.25076,1.25133,1.25048,1.25080
2018-12-12 04 AM,1.25055,1.25096,1.25011,1.25061,1.25079,1.25122,1.25033,1.25084
2018-12-12 05 AM,1.25061,1.25157,1.25046,1.25140,1.25082,1.25180,1.25067,1.25159
2018-12-12 06 AM,1.25140,1.25140,1.24906,1.25101,1.25159,1.25159,1.24926,1.25119
2018-12-12 07 AM,1.25100,1.25155,1.24741,1.25026,1.25120,1.25182,1.24783,1.25046
2018-12-12 08 AM,1.25030,1.25516,1.24809,1.25293,1.25048,1.25548,1.24834,1.25313
2018-12-12 09 AM,1.25292,1.25465,1.25277,1.25343,1.25315,1.25485,1.25301,1.25362
2018-12-12 10 AM,1.25350,1.25446,1.25192,1.25354,1.25368,1.25468,1.25212,1.25374
2018-12-12 11 AM,1.25353,1.25501,1.25243,1.25436,1.25374,1.25521,1.25263,1.25456
2018-12-12 12 PM,1.25443,1.26050,1.25388,1.25865,1.25461,1.26138,1.25409,1.25889
2018-12-12 01 PM,1.25866,1.26209,1.25708,1.26204,1.25891,1.26229,1.25766,1.26226
2018-12-12 02 PM,1.26205,1.26409,1.26054,1.26231,1.26225,1.26431,1.26075,1.26249
2018-12-12 03 PM,1.26230,1.26700,1.26116,1.26625,1.26253,1.26726,1.26134,1.26646
2018-12-12 04 PM,1.26625,1.26666,1.26490,1.26561,1.26644,1.26695,1.26509,1.26579
2018-12-12 05 PM,1.26565,1.26619,1.26310,1.26488,1.26594,1.26642,1.26328,1.26513
2018-12-12 06 PM,1.26489,1.26605,1.26239,1.26282,1.26513,1.26629,1.26263,1.26299
2018-12-12 07 PM,1.26288,1.26394,1.26205,1.26343,1.26309,1.26414,1.26224,1.26361
2018-12-12 08 PM,1.26343,1.26704,1.26297,1.26671,1.26362,1.26778,1.26323,1.26720
2018-12-12 09 PM,1.26665,1.26677,1.25905,1.26261,1.26721,1.26734,1.25938,1.26321
